,CustomerID,FirstName,LastName,AddressLine1,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,BikeBuyer,AveMonthSpend,Age
3277,14657,John,Thomas,1872 Carletto Drive,Puyallup,Washington,United States,98371,534-555-0117,1958-11-11,Partial College,Skilled Manual,M,M,0,1,0,1,126700,0,83,21898 days 16:06:03.046956000
3278,14658,Chloe,Green,133 Lorie Ln.,Victoria,British Columbia,Canada,V8V,178-555-0186,1958-05-26,Bachelors ,Professional,F,M,1,1,0,1,81175,0,52,22067 days 16:06:03.046956000
3279,14659,Zachary,Harris,9351 Terra Calitina,Oakland,California,United States,94611,543-555-0165,1958-01-20,Bachelors ,Professional,M,M,1,1,0,1,91247,1,80,22193 days 16:06:03.046956000
3280,14660,Gabrielle,Howard,2572 H Street,Portland,Oregon,United States,97205,597-555-0121,1958-03-06,Bachelors ,Professional,F,M,1,1,0,1,85284,0,53,22148 days 16:06:03.046956000
3281,14661,Jade,Ward,4751 Grant Street,Newton,British Columbia,Canada,V2M1N7,148-555-0164,1958-04-06,Bachelors ,Professional,F,M,1,1,0,1,90037,0,57,22117 days 16:06:03.046956000
3282,14662,Jack,Ross,1463 El Verano,Downey,California,United States,90241,918-555-0129,1958-05-09,Bachelors ,Professional,M,M,1,1,0,1,96981,0,86,22084 days 16:06:03.046956000
3283,14663,Arturo,Hu,8701 Tuolumne Way,Colma,California,United States,94014,193-555-0116,1958-10-04,Bachelors ,Professional,M,M,1,2,4,5,109860,1,147,21936 days 16:06:03.046956000
3284,14664,Kayla,Ross,8751 Upland Dr.,San Carlos,California,United States,94070,735-555-0157,1958-06-02,Graduate Degree,Management,F,S,1,0,4,5,117439,1,86,22060 days 16:06:03.046956000
3285,14665,Jesse,King,7832 Military East,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0193,1969-07-17,Graduate Degree,Management,M,M,1,1,4,4,139627,1,152,17997 days 16:06:03.046956000
3286,14666,Louis,Gao,3529 Sweetwater Drive,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0117,1969-02-10,Graduate Degree,Management,M,M,0,0,0,1,137308,0,84,18154 days 16:06:03.046956000
3287,14667,Olivia,Alexander,4223 Las Trampas Road,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0115,1970-07-20,Graduate Degree,Management,F,M,1,1,4,4,129018,1,96,17629 days 16:06:03.046956000
3288,14668,Joe,Martin,3072 Gumwood Dr.,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0118,1970-03-04,Graduate Degree,Management,M,M,1,1,4,4,139045,0,152,17767 days 16:06:03.046956000
3289,14669,Erika,Blanco,2341 Peachwillow,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0141,1970-07-09,Graduate Degree,Management,F,M,1,1,4,4,113907,1,93,17640 days 16:06:03.046956000
3290,14670,Leslie,Gill,7186 N. Thompson Rd.,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0180,1968-11-03,Bachelors ,Professional,F,S,1,1,2,2,96532,1,63,18253 days 16:06:03.046956000
3291,14671,Cristina,Lal,9320 Teakwood Dr.,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0189,1967-08-09,Bachelors ,Professional,F,M,1,1,2,2,76999,0,64,18705 days 16:06:03.046956000
3292,14672,Omar,Nath,5711 Shannon Lane,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0183,1969-04-09,Graduate Degree,Management,M,S,1,0,0,1,187064,0,85,18096 days 16:06:03.046956000
3293,14673,Willie,Rai,174 Cedar Point Loop,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0191,1969-06-23,Graduate Degree,Management,M,M,1,1,0,1,177293,0,93,18021 days 16:06:03.046956000
3294,14674,Alexis,Williams,4938 York Dr.,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0114,1967-10-01,Bachelors ,Professional,F,M,1,4,5,5,83835,0,97,18652 days 16:06:03.046956000
3296,14676,Micah,Wang,1616 East Lane,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0131,1967-01-26,Bachelors ,Professional,M,S,1,4,5,5,105415,1,148,18900 days 16:06:03.046956000
3297,14677,Ross,Hernandez,4223 Almond Ave.,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0120,1966-10-10,Graduate Degree,Management,M,S,1,3,5,5,148124,1,155,19008 days 16:06:03.046956000
3298,14678,Shannon,Zheng,4430 Ardilla Road,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0195,1966-07-01,Graduate Degree,Management,F,M,1,3,5,5,94481,1,102,19109 days 16:06:03.046956000
3299,14679,Natasha,Suarez,8994 Richard Ave.,Seaford,Victoria,Australia,3198,1 (11) 500 555-0183,1966-10-16,Bachelors ,Professional,F,S,1,3,5,5,98038,1,94,19002 days 16:06:03.046956000
3300,14680,Marvin,Munoz,3814 Harvard Drive,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0110,1966-11-19,Bachelors ,Professional,M,S,1,3,5,5,132821,1,155,18968 days 16:06:03.046956000
3301,14683,Molly,Sai,7893 Carson Street,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0134,1964-11-26,Bachelors ,Professional,F,M,1,2,3,3,78958,0,79,19691 days 16:06:03.046956000
3303,14685,Lawrence,Ortega,6660 Hill Top Rd.,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0176,1963-09-17,Bachelors ,Professional,M,S,0,2,2,3,94122,1,104,20127 days 16:06:03.046956000
3304,14686,Casey,Raje,505 Lyman Rd,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0188,1963-12-14,Bachelors ,Professional,F,M,1,2,2,3,79499,0,68,20039 days 16:06:03.046956000
3305,14687,Olivia,Price,"14, avenue du Port",Paris,Seine (Paris),France,75007,1 (11) 500 555-0152,1974-02-22,Partial College,Clerical,F,S,1,1,0,0,32469,1,40,16316 days 16:06:03.046956000
3306,14688,Tabitha,Carlson,Altendorfer Straße 390,Hamburg,Hessen,Germany,22001,1 (11) 500 555-0160,1980-10-13,Partial High School,Manual,F,S,0,2,0,0,19366,0,42,13891 days 16:06:03.046956000
3307,14689,Lloyd,Saunders,"1, rue de l´Avenir",Chatou,Yveline,France,78400,535-555-0100,1980-11-26,Partial High School,Manual,F,S,0,2,0,0,22836,1,44,13847 days 16:06:03.046956000
3308,14690,Drew,Rai,Brunnenstr 11,Erlangen,Bayern,Germany,91054,1 (11) 500 555-0193,1980-01-21,Partial High School,Manual,M,S,0,2,0,0,11490,0,52,14157 days 16:06:03.046956000
3309,14691,Derrick,Torres,"4195, rue Léo Delibes",Dunkerque,Nord,France,59140,1 (11) 500 555-0149,1979-11-13,Partial College,Clerical,M,M,0,1,0,0,56780,0,70,14226 days 16:06:03.046956000
3310,14692,Nichole,Sharma,7025 Eastgate Avenue,High Wycombe,England,United Kingdom,HP10 9QY,1 (11) 500 555-0141,1978-03-12,Partial College,Clerical,F,S,0,1,0,0,51738,0,45,14837 days 16:06:03.046956000
3311,14693,Robert,Parker,"34, rue des Grands Champs",Versailles,Yveline,France,78000,1 (11) 500 555-0128,1973-02-25,High School,Manual,M,S,0,1,0,0,59034,0,68,16678 days 16:06:03.046956000
3312,14694,Haley,Parker,5188 Duke Way,Warrington,England,United Kingdom,WA1,1 (11) 500 555-0112,1973-03-28,High School,Manual,F,S,1,1,0,0,46501,0,43,16647 days 16:06:03.046956000
3313,14695,Russell,Andersen,Berliner Platz 4,Braunschweig,Nordrhein-Westfalen,Germany,38001,1 (11) 500 555-0172,1972-09-19,Partial High School,Manual,M,S,0,2,0,0,20909,0,64,16837 days 16:06:03.046956000
3314,14696,Shawn,Anand,Alderstr 8429,Grevenbroich,Bayern,Germany,41485,1 (11) 500 555-0156,1972-05-10,Partial High School,Manual,M,S,0,2,0,0,23754,1,58,16969 days 16:06:03.046956000
3315,14698,Diane,Navarro,Potsdamer Straße 92324,Frankfurt am Main,Saarland,Germany,60061,1 (11) 500 555-0168,1973-10-13,Bachelors ,Skilled Manual,F,M,1,1,1,1,46265,0,56,16448 days 16:06:03.046956000
3317,14700,Edward,Edwards,7392 Coach Place,Gateshead,England,United Kingdom,GA10,1 (11) 500 555-0154,1973-11-21,Bachelors ,Skilled Manual,M,M,1,1,1,1,61991,0,91,16409 days 16:06:03.046956000
3318,14701,Maurizio,Macagno,"194, rue de Bas Marin",Colomiers,Garonne (Haute),France,31770,1 (11) 500 555-0173,1972-03-21,Partial High School,Manual,M,S,0,2,0,0,21678,1,61,17019 days 16:06:03.046956000
3319,14702,Curtis,Zimmerman,6180 E. 6th Street,Bury,England,United Kingdom,PE17,1 (11) 500 555-0145,1972-12-07,High School,Manual,M,M,0,1,0,0,46053,0,70,16758 days 16:06:03.046956000
3320,14703,Clifford,Srini,Viktoria-Luise-Platz 473,Berlin,Saarland,Germany,14197,1 (11) 500 555-0195,1972-06-02,High School,Manual,M,S,0,1,0,0,38542,1,59,16946 days 16:06:03.046956000
3321,14704,Kara,Andersen,"6, route de Marseille",Roncq,Nord,France,59223,1 (11) 500 555-0186,1971-07-21,Partial High School,Manual,F,S,0,2,0,0,16684,0,43,17263 days 16:06:03.046956000
3322,14705,Riley,Wood,1061 Carzino Ct,Kirkby,England,United Kingdom,KB9,1 (11) 500 555-0121,1972-01-15,Partial College,Clerical,F,S,1,0,2,2,51567,1,55,17085 days 16:06:03.046956000
3323,14706,Kate,Jai,8307 Monument Blvd.,London,England,United Kingdom,EC1R 0DU,1 (11) 500 555-0150,1972-05-26,Partial College,Clerical,F,S,1,0,2,2,50053,0,60,16953 days 16:06:03.046956000
3324,14707,Tonya,Raje,Winter der Böck 8550,Berlin,Saarland,Germany,12311,1 (11) 500 555-0164,1971-10-27,Partial High School,Manual,F,S,0,2,0,0,22039,0,47,17165 days 16:06:03.046956000
3325,14708,Evelyn,Kapoor,"12, cours Mirabeau",Paris,Seine (Paris),France,75012,1 (11) 500 555-0114,1971-04-05,Partial High School,Manual,F,S,0,2,0,0,27105,0,41,17370 days 16:06:03.046956000
3326,14709,Ian,Martin,Zollhof 626655,Saarlouis,Saarland,Germany,66740,1 (11) 500 555-0195,1971-03-14,High School,Manual,M,S,0,1,0,0,31921,1,61,17392 days 16:06:03.046956000
3327,14710,Lisa,Ma,Auf den Kuhlen Straße 2,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0160,1971-02-24,High School,Manual,F,S,0,1,0,0,44720,0,47,17410 days 16:06:03.046956000
3328,14711,Deborah,Xu,Essener Straße 226,Paderborn,Nordrhein-Westfalen,Germany,33098,1 (11) 500 555-0118,1971-11-01,High School,Manual,F,S,1,1,0,0,37987,1,42,17160 days 16:06:03.046956000
3329,14712,Eugene,Liu,1828 Mt. Orange Place,London,England,United Kingdom,SW8 4BG,1 (11) 500 555-0185,1971-11-22,High School,Manual,M,S,0,1,0,0,49108,1,67,17139 days 16:06:03.046956000
3330,14713,Jon,Ye,Postfach 66 00 77,Offenbach,Saarland,Germany,63009,1 (11) 500 555-0131,1970-07-08,Partial College,Clerical,M,S,1,0,2,2,50764,1,86,17641 days 16:06:03.046956000
3331,14714,Meghan,Diaz,"801, rue de Maubeuge",Orleans,Loiret,France,45000,1 (11) 500 555-0119,1970-08-11,Partial College,Clerical,F,S,1,0,2,2,55414,1,54,17607 days 16:06:03.046956000
3332,14715,Erik,Munoz,Winterfeldtstr 249,Mühlheim,Hamburg,Germany,63151,1 (11) 500 555-0175,1970-11-20,Partial College,Clerical,M,M,0,0,2,2,63224,0,103,17506 days 16:06:03.046956000
3333,14716,Shannon,Zhou,"29, rue Saint Denis",Metz,Moselle,France,57000,1 (11) 500 555-0119,1971-06-01,Partial College,Clerical,F,S,1,1,2,2,46421,0,59,17313 days 16:06:03.046956000
3334,14717,Abigail,Rivera,"84, rue de la Centenaire",Villeneuve-d'Ascq,Nord,France,59491,1 (11) 500 555-0163,1971-03-05,Partial College,Clerical,F,S,1,1,2,2,44438,1,57,17401 days 16:06:03.046956000
3335,14718,Gregory,Raji,Kampstr 5855,Bottrop,Nordrhein-Westfalen,Germany,46236,1 (11) 500 555-0185,1971-10-15,Partial College,Clerical,M,S,1,1,2,2,62291,1,95,17177 days 16:06:03.046956000
3336,14720,Naomi,Dominguez,4493 N. Broadway,Birmingham,England,United Kingdom,B29 6SL,1 (11) 500 555-0165,1970-07-04,Partial College,Clerical,F,S,1,0,3,3,47727,1,66,17645 days 16:06:03.046956000
3337,14721,Daniel,Jones,9875 C Del Rio Circle,Puyallup,Washington,United States,98371,585-555-0127,1974-07-16,Partial College,Clerical,M,S,1,1,3,3,52829,0,101,16172 days 16:06:03.046956000
3338,14723,Andrew,Smith,5458 Encino Drive,N. Vancouver,British Columbia,Canada,V7L 4J4,194-555-0177,1975-04-26,Partial College,Clerical,M,S,1,0,4,4,56104,1,114,15888 days 16:06:03.046956000
3339,14724,Dylan,Robinson,380 Canyon Road,Cliffside,British Columbia,Canada,V8Y 1L1,915-555-0155,1966-07-12,Graduate Degree,Skilled Manual,M,M,1,0,0,0,115292,1,83,19098 days 16:06:03.046956000
3340,14725,Evan,Morgan,2710 Chinquapin Court,Victoria,British Columbia,Canada,V8V,702-555-0169,1966-11-27,Graduate Degree,Skilled Manual,M,M,1,0,0,0,105326,1,83,18960 days 16:06:03.046956000
3341,14726,Zachary,Yang,1867 Blue Ridge Dr,Marysville,Washington,United States,98270,301-555-0188,1966-07-03,Graduate Degree,Skilled Manual,M,S,0,0,0,0,113815,1,80,19107 days 16:06:03.046956000
3342,14727,Anna,Bryant,4698 G Street,Milwaukie,Oregon,United States,97222,223-555-0146,1966-07-06,Graduate Degree,Skilled Manual,F,S,1,0,0,0,91636,1,54,19104 days 16:06:03.046956000
3343,14728,Elizabeth,Henderson,3141 Park Tree Ct.,Puyallup,Washington,United States,98371,216-555-0122,1966-05-22,Graduate Degree,Skilled Manual,F,S,1,0,0,0,88066,0,52,19149 days 16:06:03.046956000
3344,14729,Gloria,Rubio,5669 Ironwood Way,Bellflower,California,United States,90706,826-555-0199,1966-07-08,Graduate Degree,Skilled Manual,F,S,1,0,0,0,91828,1,52,19102 days 16:06:03.046956000
3345,14730,Jerry,Ferrier,1132 Plymouth Dr.,Bellflower,California,United States,90706,433-555-0172,1953-02-17,High School,Manual,M,M,0,2,0,2,30551,0,67,23991 days 16:06:03.046956000
3346,14732,Trinity,Cook,7918 Snyder Lane,Olympia,Washington,United States,98501,443-555-0164,1953-11-24,Bachelors ,Skilled Manual,F,M,1,1,0,1,55254,0,48,23711 days 16:06:03.046956000
3347,14733,Clarence,Raji,4035 Red Maple Ct,Berkeley,California,United States,94704,798-555-0183,1953-02-26,Bachelors ,Skilled Manual,M,M,1,1,0,1,56190,0,68,23982 days 16:06:03.046956000
3348,14734,Kevin,Edwards,3440 Concord Ct.,Corvallis,Oregon,United States,97330,314-555-0167,1953-11-11,Bachelors ,Skilled Manual,M,M,1,1,0,1,70160,0,76,23724 days 16:06:03.046956000
3349,14735,Maria,Rogers,7954 Monument Blvd,Oregon City,Oregon,United States,97045,801-555-0117,1953-10-10,Partial College,Clerical,F,M,1,1,0,1,31367,0,46,23756 days 16:06:03.046956000
3350,14736,Jack,Roberts,1302 Martin St.,Beaverton,Oregon,United States,97005,553-555-0193,1954-05-11,Partial High School,Manual,M,M,0,2,0,3,16973,0,64,23543 days 16:06:03.046956000
3351,14737,Dominic,Srini,930 Moss Hollow Court,Bellingham,Washington,United States,98225,481-555-0110,1954-05-20,Partial High School,Clerical,M,S,1,2,0,3,22628,0,55,23534 days 16:06:03.046956000
3352,14738,Ethan,Garcia,6183 Pinecrest Rd.,Grossmont,California,United States,91941,185-555-0117,1954-03-15,Partial College,Clerical,M,M,1,1,0,1,43133,0,66,23600 days 16:06:03.046956000
3353,14739,Charles,Gonzalez,9120 Springfield Drive,La Jolla,California,United States,92806,189-555-0168,1954-09-26,Partial College,Clerical,M,M,1,1,0,1,41328,0,71,23405 days 16:06:03.046956000
3354,14740,Jenna,Scott,2402 Cinnabar St.,Lakewood,California,United States,90712,487-555-0139,1954-03-23,Partial College,Clerical,F,M,1,1,0,1,50323,0,43,23592 days 16:06:03.046956000
3355,14742,Andrea,Howard,1739 Sun View Terr,Lincoln Acres,California,United States,91950,950-555-0111,1955-07-19,Partial College,Clerical,F,M,1,1,0,1,42700,0,49,23109 days 16:06:03.046956000
3356,14743,Nathan,Turner,880 Hackamore Lane,Sedro Woolley,Washington,United States,98284,760-555-0138,1955-02-25,Partial College,Clerical,M,M,1,1,0,1,52856,0,76,23253 days 16:06:03.046956000
3357,14744,Elijah,Yang,1629 Green View Court,Burien,Washington,United States,98168,110-555-0172,1955-08-26,Partial College,Clerical,M,M,1,1,0,1,53152,0,75,23071 days 16:06:03.046956000
3358,14745,Luke,Hall,115 Santa Fe Street,Cliffside,British Columbia,Canada,V8Y 1L1,194-555-0165,1955-03-21,Partial College,Clerical,M,M,1,1,0,1,60140,1,76,23229 days 16:06:03.046956000
3359,14746,Courtney,Nelson,8182 Stephanie Way,Torrance,California,United States,90505,160-555-0110,1955-04-05,Partial College,Clerical,F,M,1,1,0,1,41110,0,47,23214 days 16:06:03.046956000
3360,14747,Aidan,Wood,673 Chrisland Court,La Jolla,California,United States,92806,129-555-0157,1955-11-16,Partial College,Clerical,M,M,1,1,0,1,49721,0,78,22989 days 16:06:03.046956000
3361,14748,Don,Roessler,9737 Colt Ct.,Imperial Beach,California,United States,91932,316-555-0133,1956-03-09,Partial College,Clerical,M,M,1,1,0,1,48263,0,75,22875 days 16:06:03.046956000
3362,14749,Jose,Jenkins,4920 Orange St,Burbank,California,United States,91502,159-555-0110,1956-04-27,Partial College,Clerical,M,M,1,1,0,1,51121,0,74,22826 days 16:06:03.046956000
3363,14750,Mary,Green,2747 Cranbrook Way,Novato,California,United States,94947,145-555-0147,1956-11-05,Partial College,Clerical,F,M,1,1,0,1,49244,0,50,22634 days 16:06:03.046956000
3364,14752,Seth,Turner,2357 Madrid,Beverly Hills,California,United States,90210,135-555-0119,1957-11-11,Partial College,Clerical,M,M,1,1,0,1,52006,0,79,22263 days 16:06:03.046956000
3365,14754,Grant,Pal,9503 Clark Creek Lane,Bellingham,Washington,United States,98225,166-555-0146,1957-11-17,Partial College,Clerical,M,M,1,1,0,1,50144,0,73,22257 days 16:06:03.046956000
3366,14755,Robert,Davis,6729 Mt. Washington,Burlingame,California,United States,94010,102-555-0110,1957-11-21,Partial College,Clerical,M,M,1,1,0,1,57194,0,71,22253 days 16:06:03.046956000
3367,14756,Charles,Reed,7974 Seal Way,La Jolla,California,United States,92806,667-555-0141,1957-05-15,Partial College,Clerical,M,M,1,1,0,1,47019,0,70,22443 days 16:06:03.046956000
3368,14757,Elizabeth,Garcia,7807 Pine Creek Way,San Gabriel,California,United States,91776,183-555-0159,1957-01-02,Partial College,Clerical,F,M,1,1,0,1,43035,0,47,22576 days 16:06:03.046956000
3369,14758,Victoria,Long,6745 Blue Ridge Drive,Glendale,California,United States,91203,986-555-0131,1958-05-26,Graduate Degree,Skilled Manual,F,S,1,0,0,4,114473,0,53,22067 days 16:06:03.046956000
3370,14759,Madison,Davis,8571 Sun View Drive,Santa Cruz,California,United States,95062,430-555-0115,1958-03-12,Graduate Degree,Skilled Manual,F,S,1,0,0,4,109861,1,55,22142 days 16:06:03.046956000
3371,14760,Zachary,Lewis,2483 Northridge Ct.,Vancouver,British Columbia,Canada,V7L 4J4,694-555-0116,1958-12-12,Graduate Degree,Skilled Manual,M,M,1,0,0,4,151516,1,87,21867 days 16:06:03.046956000
3372,14761,Morgan,Kelly,313 Ladera,San Gabriel,California,United States,91776,199-555-0126,1958-09-25,Graduate Degree,Skilled Manual,F,S,1,0,0,4,117838,0,57,21945 days 16:06:03.046956000
3373,14762,Adriana,Perez,6793 Longview Road,Beverly Hills,California,United States,90210,250-555-0118,1958-08-10,Graduate Degree,Skilled Manual,F,S,1,0,0,4,108182,0,51,21991 days 16:06:03.046956000
3374,14763,George,Arun,8844 Garcia,Beaverton,Oregon,United States,97005,503-555-0119,1958-11-11,Graduate Degree,Skilled Manual,M,S,1,0,0,4,139256,1,77,21898 days 16:06:03.046956000
3375,14764,Xavier,Scott,2748 Logan Court,Newport Beach,California,United States,92625,248-555-0114,1959-09-03,Graduate Degree,Skilled Manual,M,S,1,0,0,4,104988,0,75,21602 days 16:06:03.046956000
3376,14765,Kevin,Nelson,7977 Marina Road,Westminster,British Columbia,Canada,V3L 1H4,157-555-0158,1959-02-16,Graduate Degree,Skilled Manual,M,M,1,0,0,4,93610,0,81,21801 days 16:06:03.046956000
3377,14766,Curtis,Xu,"1, place Beaubernard",Saint-Denis,Seine Saint Denis,France,93400,1 (11) 500 555-0166,1968-02-22,Partial College,Manual,M,S,0,0,1,1,18323,0,70,18508 days 16:06:03.046956000
3378,14769,Jessica,Powell,Herzogstr 5772,Paderborn,Nordrhein-Westfalen,Germany,33098,1 (11) 500 555-0164,1968-09-15,Bachelors ,Clerical,F,M,1,0,0,1,55816,0,46,18302 days 16:06:03.046956000
3379,14770,Melvin,Andersen,7954 Vista Avenue,Berks,England,United Kingdom,SL4 1RH,1 (11) 500 555-0123,1968-06-05,Bachelors ,Clerical,M,M,1,0,0,1,66024,0,78,18404 days 16:06:03.046956000
3380,14771,Heidi,Vance,1686 Lavere Way,London,England,United Kingdom,SW1P 2NU,1 (11) 500 555-0170,1968-08-23,Bachelors ,Clerical,F,M,1,0,0,1,52613,0,46,18325 days 16:06:03.046956000
3381,14772,Stacy,Torres,Am Grossen Dern 4982,Frankfurt,Bayern,Germany,91480,1 (11) 500 555-0181,1968-10-23,Bachelors ,Clerical,F,M,1,0,0,1,46060,0,47,18264 days 16:06:03.046956000
3382,14773,Noah,Ross,"7, route de Marseille",Villeneuve-d'Ascq,Nord,France,59491,1 (11) 500 555-0136,1968-04-27,Graduate Degree,Clerical,M,M,1,0,0,0,68402,0,76,18443 days 16:06:03.046956000
3383,14774,Max,Ferrier,Charlottenstr 35818,Bonn,Hamburg,Germany,53131,1 (11) 500 555-0182,1968-03-17,Graduate Degree,Clerical,M,S,1,0,0,0,74776,0,70,18484 days 16:06:03.046956000
3384,14775,Bonnie,Xie,Curieweg 29,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0170,1968-11-15,Graduate Degree,Clerical,F,M,1,0,0,0,59930,0,47,18241 days 16:06:03.046956000
3385,14777,Kayla,Jenkins,5201 Dumbarton Street,Runcorn,England,United Kingdom,TY31,1 (11) 500 555-0146,1968-04-09,Bachelors ,Clerical,F,M,1,0,0,0,55572,0,52,18461 days 16:06:03.046956000
3386,14778,Renee,Jimenez,2941 Jill Ave,Lancaster,England,United Kingdom,LA1 1LN,1 (11) 500 555-0140,1967-06-21,Partial High School,Manual,F,S,1,1,3,3,13164,1,56,18754 days 16:06:03.046956000
3387,14779,Henry,Fernandez,"1011, avenue Foch",Pantin,Seine Saint Denis,France,93500,1 (11) 500 555-0189,1967-03-12,Partial High School,Manual,M,S,1,1,3,3,20917,1,86,18855 days 16:06:03.046956000
3388,14780,Tabitha,Alonso,"22, rue Jean Mermoz",Roncq,Nord,France,59223,1 (11) 500 555-0187,1967-08-03,Partial High School,Manual,F,S,1,0,4,4,17565,1,68,18711 days 16:06:03.046956000
